canal,observado_em,marca_canal,item_id,model_id,seller_sku,sinal_kit,fonte_do_sinal,ativo,escopo,referencia_antes,motivo_antes,status_ponte,metodo_ponte,kit_protheus,marca_kit,n_componentes,unidades,componentes,quantidades,componentes_resolvidos,metodos_do_componente,valor_antes_do_desconto,faixa_desconto,referencia_depois,motivo_depois,ganhou_referencia,bloqueado_para_aprovacao
tiktok,2026-09-25,apice,1732317356626969684,,KIT046,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,barbours,1731980318979818916,,Kit004,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1736693116810658900,,KIT089,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1736775731092882516,,KIT095,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1736693151933826132,,KIT091,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1736694123625612372,,KIT092,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1736692999325123668,,KIT090,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1736775441659954260,,KIT093,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1737310751829690331,,kit2spirulina2x1denavita-1,kit_suspected,sku_prefix,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1737309541683595227,,DVMAI2,kit_suspected,title,False,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1737309200498919387,,KJEJ02,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732078333936568283,,DVLM05,kit_suspected,title,False,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1737310550462269403,,kit2omega33x1denavita-1,kit_suspected,sku_prefix,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732144792706058203,,DVOME003,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1737326796464424923,,DVCOQCHLO,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1736150278628149211,,DVNAC3,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1737309016316151771,,DVCOL02-1,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732144638754916315,,JEJOOM02,kit_suspected,title,False,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1736150454881978331,,DVMAI3,kit_suspected,title,False,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1737325100574148571,,DENAPAUSA02,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732622186941351899,,KLMSPI,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1737310183539640283,,DVMEL02-1,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732622416058877915,,DVQUILM,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732144565695711195,,DVQUITO03-1,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1737309282341193691,,KGVM02,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732144734060644315,,DVTRANS03-1,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732144797693282267,,KMEL03,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732078262311028699,,DVLM03,kit_suspected,title,False,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1737308601042831323,,kit2coenzima3x1denavita-1,kit_suspected,sku_prefix,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732622502030051291,,DVLMCOL,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732078459597916123,,DVLM02,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732144674320910299,,KJEJ03,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1737310779868350427,,DVQUI02-1,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732622795668752347,,KCOL02,kit_suspected,title,False,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1737326377938552795,,DVLMTONS,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732622799033239515,,DVCOL03,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1733054191436072923,,KDIG02,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732144601159862235,,DVSPI003,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1734013214360635355,,KGVM03,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1737310373587355611,,DVNAC2,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1737309384857716699,,kit2laranjamorodenavitaa,kit_suspected,sku_prefix,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1733054170983729115,,KDIG05,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1737310910148413403,,DVTRI2,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1734013418315548635,,KGVM05,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1737341083326777307,,DVTRANS002-11,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1737340335717648347,,DVMAG02,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1737325355055876059,,KDIG03-1,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732622273023608795,,DVLMCOQ,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732622198419589083,,KITFJ1,kit_suspected,sku_prefix,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732144798074374107,,DVCOQ003,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1737325247545378779,,DENAPAUSA03,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1736149799948748763,,DVTRI3,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732078438838863835,,DVLM05,kit_suspected,title,False,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732144768391153627,,DVMAG03,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,barbours,1731980478940087716,,Kit012,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,barbours,1735404281675744676,,Kit137,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,lescent,1733041065118107167,,KIT001,kit_suspected,sku_prefix,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1735116396368856148,,VK35231,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1731574254232372280,,MLROSALUMI,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1732403554495988792,,MLESSENCIAL,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1736811278465664056,,MLFEMMEJUICYMIX,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1734398798786102328,,MLRITUALIMUNI,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1736810932475888696,,MLJUICYMIXER,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1733691097289360440,,MLESSENCIAL,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1731960423498417208,,MLRITUALIMUNI,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1733940289060111416,,MLESSENCIAL,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1733030348437161016,,MKPPRENACMAG,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1731962073913852984,,MLESSENCI,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1736811162026083384,,MLFEMMEMIXER,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1731961799245202488,,ML2PREBIOTICA,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1732403538388223032,,ML3FABULOSA,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1736657910332097592,,MLFEMMEJUICY,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1734443213657834552,,ML3PREBIOTICA,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1733370271496438840,,,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1734339185381114936,,,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1734367455840142392,,MLRITUALIMUNI,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1734366847554389048,,,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1732403596191958072,,MLANTIOXNFABU,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1735456393360933944,,MLMAGNAC,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1736640767612388627,,40116,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1733017661964911891,,40067,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1736896339223217427,,40126,kit_suspected,title,False,in_scope,,kit_composition_missing,CANDIDATE_REVIEW,seller_sku_is_protheus_kit,40126,,,,,,0,,,,,kit_bridge_not_promotable,False,True
tiktok,2026-09-25,kokeshi,1736640978687984915,,40118,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1736350527235917075,,40092,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1737088793567266067,,40100,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1733018245159486739,,40089,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1737150096356640019,,40119,kit_suspected,title,False,in_scope,,kit_composition_missing,CANDIDATE_REVIEW,seller_sku_is_protheus_kit,40119,,,,,,0,,,,,kit_bridge_not_promotable,False,True
tiktok,2026-09-25,kokeshi,1736676764978611475,,40123,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1736675051651630355,,40119,kit_suspected,title,False,in_scope,,kit_composition_missing,CANDIDATE_REVIEW,seller_sku_is_protheus_kit,40119,,,,,,0,,,,,kit_bridge_not_promotable,False,True
tiktok,2026-09-25,kokeshi,1733018147087942931,,40086,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1735351649286784275,,40100,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1736675798553953555,,40121,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1736913613946324243,,40129,kit_suspected,title,False,in_scope,,kit_composition_missing,CANDIDATE_REVIEW,seller_sku_is_protheus_kit,40129,,,,,,0,,,,,kit_bridge_not_promotable,False,True
tiktok,2026-09-25,kokeshi,1736676721853629715,,40122,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1733594326980723987,,40070,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1733594304673711379,,40001,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1735442509779404051,,40106,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1736913393186080019,,40128,kit_suspected,title,False,in_scope,,kit_composition_missing,CANDIDATE_REVIEW,seller_sku_is_protheus_kit,40128,,,,,,0,,,,,kit_bridge_not_promotable,False,True
tiktok,2026-09-25,kokeshi,1736640858543064339,,40117,kit_suspected,title,False,in_scope,,kit_composition_missing,CANDIDATE_REVIEW,seller_sku_is_protheus_kit,40117,,,,,,0,,,,,kit_bridge_not_promotable,False,True
tiktok,2026-09-25,kokeshi,1736896631962764563,,40127,kit_suspected,title,False,in_scope,,kit_composition_missing,CANDIDATE_REVIEW,seller_sku_is_protheus_kit,40127,,,,,,0,,,,,kit_bridge_not_promotable,False,True
tiktok,2026-09-25,kokeshi,1735287899412530451,,40092,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1736675170863449363,,40120,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1736335255946691859,,40111,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1733017703682770195,,40069,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1733017696601343251,,40068,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1734831985348478227,,40092,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1732017339880408339,,40061,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1732276634553648403,,40063,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731781555796542739,,40052,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1732931288170398995,,40070,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731708718312359187,,40049,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731650709181400339,,,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731599237492540691,,40003,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731599182932116755,,40002,kit_suspected,internal_catalog,False,in_scope,,kit_composition_missing,EXACT_DIRECT,brand_code_exact,KKS00002,kokeshi,3,3.0,KS02006|KS03023|KS03046,1.0|1.0|1.0,1,||component_brand_gtin_exact,,0.10,,kit_component_reference_missing,False,False
tiktok,2026-09-25,kokeshi,1731600349192684819,,V40037,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731600349192684819,,V40039,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731600330795615507,,V40040,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731600330795615507,,V40042,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731600372205847827,,V40027,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731600372205847827,,V40028,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731600372205847827,,V40029,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731600365582845203,,V40031,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731600365582845203,,V40032,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731600365582845203,,V40033,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731599261097100563,,40004,kit_suspected,internal_catalog,False,in_scope,,kit_composition_missing,EXACT_DIRECT,brand_code_exact,KKS00004,kokeshi,3,3.0,KS02006|KS03022|KS03046,1.0|1.0|1.0,1,||component_brand_gtin_exact,,0.10,,kit_component_reference_missing,False,False
tiktok,2026-09-25,kokeshi,1731708954784662803,,40050,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1732276606632756499,,40062,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731600310388950291,,40020,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731599421414540563,,40030,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1732276639175312659,,40064,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731600375679780115,,40026,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1732017321249703187,,40059,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731600342325888275,,40024,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731600372801438995,,40025,kit_suspected,internal_catalog,False,in_scope,,kit_composition_missing,EXACT_DIRECT,brand_code_exact,KKS00005,kokeshi,5,5.0,KS02006|KS03015|KS03016|KS03019|KS03046,1.0|1.0|1.0|1.0|1.0,4,|component_brand_gtin_exact|component_brand_sku_exact_unique|component_brand_sku_exact_unique|component_brand_gtin_exact,,0.15,,kit_component_reference_missing,False,False
tiktok,2026-09-25,kokeshi,1731781687132521747,,40053,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731599065184175379,,40001,kit_suspected,title,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
